rank,keyword,count
6854,공립형과외맞춤형멘토링운영,1
6855,tfs,1
6856,teach,1
6857,for,1
6858,students,1
6859,가르칠사람,1
6860,배울사람,1
6861,운영할사람,1
6862,후원할사람이함께모인교육플랫폼,1
6863,중학교3년,1
6864,고등학교3년총6년간개인멘토,1
6865,멘티제운영,1
6866,멘토1인이멘티5명을전담하여멘토하는방식,1
6867,고충상담등,1
6868,offline병행,1
6869,외부교육전문가투입하여개인맞춤형지도가가능함,1
6870,멘토링제를통한일자리창출효과,1
6871,초등영어교육시작학년을초1학년으로조정함,1
6872,현재초3부터시행하는영어교육을초1학년으로낮춤,1
6873,초2학년의영어사교육비를공교육에서흡수함,1
6874,서울교육의,1
6875,패러다임을,1
6876,평생교육개념을도입하고지원함,1
6877,진로교육패러다임전환,1
6878,서울교육정책의,1
6879,교육청의유,1
6880,고교육지원을0세,1
6881,고3졸업후4년으로바꿈,1
6882,노령층초,1
6883,중학력인증제도입,1
6884,서울시어르신100,1
6885,초등졸업장수여,1
6886,서울고교출신학생에대한4년간a,1
6887,대학등록금,1
6888,재수생학원비,1
6889,취업등에애로사항이있는젊은이들을지원함,1
6890,진로집중탐색기간을3년으로확대함,1
6891,진로진학교육원설립,1
6892,도출,1
6893,ai교육을정규교육과정에포함함,1
6894,지자체별,1
6895,민원사항을,1
6896,기숙형학교확대,1
6897,고3학생등하굣길셔틀버스운행,1
6898,버스비정도로이용가능하도록함,1
6899,학생해외체험연수실시,1
6900,매년2,1
6901,명씩해외우수교육기관견학,1
6902,꿈과끼가넘치는축제,1
6903,발표회,1
6904,축제등비용대폭지원,1
6905,학생축제활성화,1
6906,서울학생동아리한마당축제부활,1
6907,생태환경,1
6908,발명창의성,1
6909,금융교육등강화,1
6910,종합크리에이터학교,1
6911,트롯,1
6912,댄스,1
6913,웹툰,1
6914,일반고에,1
6915,드론,1
6916,프로그래밍,1
6917,위상,1
6918,강화에,1
6919,힘쓰겠습니다,1
6920,자존감·자긍심,1
6921,고취,1
6922,풍토,1
6923,교육3주체,1
6924,인권조례,1
6925,사대,1
6926,졸업자,1
6927,교원자격증,1
6928,소지자,1
6929,보호책,1
6930,예방책,1
6931,대처,1
6932,응대,1
6933,경유,1
6934,교과지도,1
6935,생활지도부에,1
6936,교권침해시공무집행방해수준으로엄격히대응함,1
6937,교권침해조사단이직접해당사안조사후법적조치함,1
6938,악성민원은교육청의민원전담팀이직접담당하고책임짐,1
6939,사기진작책,1
6940,교육경력25년이상교사에게교감급선임교사제도입,1
6941,직급,1
6942,수업시수우대,1
6943,대학원,1
6944,석사,1
6945,박사,1
6946,학비,1
6947,해외우수교육기관,1
6948,지위,1
6949,사대졸업자,1
6950,교원자격증소지자의활용방안및우대책마련,1
6951,교육공무직근무여건개선,1
6952,서울교육신문고설치,1
6953,고충민원및서울교육제안접수,1
6954,학생인권조례를교육3주체,1
6955,인권조례로제정,1
6956,혁신학교일몰제및교장공모내부형b,1
6957,교사가바로교장이됨,1
6958,서울시교육청적재적소인사,1
6959,교육장공모제50,1
6960,이상실시,1
6961,년7월이후지속추진,1
6962,미래교육지구예산등,1
6963,선택은,1
6964,무제한o,1
6965,평준화o,1
6966,거주자,1
6967,상관,1
6968,학군지,1
6969,이사,1
6970,억제로,1
6971,주거비,1
6972,일반고를,1
6973,교과과정,1
6974,명칭,1
6975,변경,1
6976,선택을,1
6977,남녀공학,1
6978,성별,1
6979,내신산출,1
6980,금지제,1
6981,선택지원제,1
6982,공립특목고,1
6983,외고,1
6984,감소로,1
6985,충원이,1
6986,고등학교를,1
6987,특목고로,1
6988,진학에,1
6989,대형화,1
6990,학점제,1
6991,제공이,1
6992,필수적이나,1
6993,이하의,1
6994,추가적인,1
6995,개설이,1
6996,불가능,1
6997,입학전형,1
6998,해제에,1
6999,사립학교에,1
7000,파견제,1
7001,사립학교법,1
7002,시행령,1
7003,제24조의,1
7004,형평성,1
7005,경감o,1
7006,경감과,1
7007,보완재로,1
7008,과열된,1
7009,밀집된,1
7010,경쟁으로,1
7011,조장하고,1
7012,원인인,1
7013,유도하여,1
7014,실시되는,1
7015,보완하여,1
7016,수능모의평가,1
7017,결과보다,1
7018,한하여,1
7019,운이,1
7020,인생을,1
7021,결정한다,1
7022,라는,1
7023,아쉬움으로,1
7024,재수를,1
7025,난이도,1
7026,변별력,1
7027,논란을,1
7028,차단하여,1
7029,비용의,1
7030,n수생,1
7031,억제에,1
7032,학생기록부,1
7033,세부능력과,1
7034,특기사항,1
7035,기재사항,1
7036,체크리스트화로,1
7037,학교간,1
7038,세특을,1
7039,학령감소를,1
7040,공익적,1
7041,임대,1
7042,인하,1
7043,저소득,1
7044,확충o,1
7045,학원의,1
7046,과외교습에,1
7047,자기주도학습체계,1
7048,gps,1
7049,전달하는,1
7050,기관에서,1
7051,종합병원,1
7052,재설계하는,1
7053,전환o,1
7054,학급담임을,1
7055,학급담임의,1
7056,교과담당,1
7057,협업하여,1
7058,학습과정,1
7059,절대평가와,1
7060,상대평가의,1
7061,테스트,1
7062,절대평가,1
7063,프로파일,1
7064,상대평가,1
7065,발굴하여,1
7066,누가,1
7067,잘하나,1
7068,무엇에,1
7069,특화되었나,1
7070,판별,1
7071,끊어내는,1
7072,코디,1
7073,처방이,1
7074,학생과의,1
7075,모니터링하고,1
7076,조절하는,1
7077,메타인지,1
7078,배양,1
7079,설정하고,1
7080,달성하기,1
7081,동기부여,1
7082,학습환경을,1
7083,계획을,1
7084,실행하는,1
7085,플래너,1
7086,성장에,1
7087,심화학습,1
7088,동기부여와,1
7089,성취감,1
7090,부여o,1
7091,책무성,1
7092,강화o,1
7093,교권을,1
7094,확실하게,1
7095,보호o,1
7096,학급담임,1
7097,유급,1
7098,총교원,1
7099,연구년제도의,1
7100,심신회복,1
7101,기간으로,1
7102,하의,1
7103,민원의,1
7104,접수는,1
7105,접수하고,1
7106,필터링,1
7107,신청으로,1
7108,민원인,1
7109,금지제도,1
7110,체험학습지원,1
7111,서비스지원센터,1
7112,계획만,1
7113,장소,1
7114,세부,1
7115,실행은,1
7116,정산,1
7117,지원센터에서,1
7118,학교책임배상공제,1
7119,교원배상책임보험,1
7120,한도,1
7121,무한,1
7122,힐링캠프,1
7123,운영o,1
7124,조례개정,1
7125,제고o,1
7126,효율화와,1
7127,투자o,1
7128,광역화,1
7129,지원청을,1
7130,개로,1
7131,폐지되는,1
7132,교육청도서관으로,1
7133,교육청도서관을,1
7134,매트릭스,1
7135,조직화로,1
7136,적시성,1
7137,불균형,1
7138,거주하는,1
7139,직장이,1
7140,부근,1
7141,퇴근과,1
7142,사학운영,1
7143,법인,1
7144,외부감사,1
7145,미인가,1
7146,미팅으로,1
7147,현장과,1
7148,핫라인으로,1
7149,부모와,1
7150,주최,1
7151,농장,1
7152,프로,1
7153,구단,1
7154,문화의,1
7155,시행o,1
7156,헌법이,1
7157,교육기본법,1
7158,조에,1
7159,의무교육의,1
7160,고등학교까지,1
7161,이동권과,1
7162,체험의,1
7163,평등하게,1
7164,출발선의,1
7165,유아교육비,1
7166,돌봄비,1
7167,비숙박형,1
7168,현장체험학습의,1
7169,표준금액,1
7170,설정을,1
7171,지속을,1
7172,무상교육은,1
7173,학습할,1
7174,구현함,1
7175,추진함,1
7176,마음회복학교,1
7177,지원팀인,1
7178,숙려제,1
7179,교육부·지자체,1
7180,원인을,1
7181,과학적으로,1
7182,책무를,1
7183,다함,1
7184,성장센터를,1
7185,개에서,1
7186,전체로,1
7187,진단검사,1
7188,plan,1
7189,인지·정서적,1
7190,다각도,1
7191,난독,1
7192,난산,1
7193,성장센터,1
7194,도구로,1
7195,활용하되,1
7196,고유의,1
7197,사유와,1
7198,고도화하여,1
7199,선도함,1
7200,sen,1
7201,채움,1
7202,대면토론,1
7203,아날로그,1
7204,돌봄의,1
7205,정착과,1
7206,자생적,1
7207,거버넌스를,1
7208,강사풀제,1
7209,중·고등학생을,1
7210,배움터인,1
7211,다가치학교,1
7212,정책은,1
7213,지혜를,1
7214,갖추는,1
7215,지덕체,1
7216,다문화가정,1
7217,체육·독서,1
7218,부활로,1
7219,두뇌,1
7220,진정한,1
7221,흘리는,1
7222,학교체육,1
7223,세뇌,1
7224,주입,1
7225,사상적,1
7226,수호3,1
7227,교육환경조성,1
7228,백지화,1
7229,퀴어축제,1
7230,동성애,1
7231,반대,1
7232,그릇된,1
7233,엄격,1
7234,차단4,1
7235,사회적배려자,1
7236,복귀,1
7237,교육후견인제,1
7238,강화5,1
7239,학습권·건강권,1
7240,편의,1
7241,발달장애,1
7242,행동중재센터,1
7243,낮추되,1
7244,시범도시,1
7245,ai학력,1
7246,ai학력평가,1
7247,ai시스템,1
7248,취약점,1
7249,지원용,1
7250,전담교사제,1
7251,유아부터,1
7252,분석국,1
7253,지원해,1
7254,ai격차,1
7255,역설계,1
7256,ai실전,1
7257,ai특화학교,1
7258,ai전문성,1
7259,혁신4,1
7260,가짜뉴스,1
7261,선동에,1
7262,휘둘리지,1
7263,창작과,1
7264,성숙한,1
7265,실시5,1
7266,미만,1
7267,성범죄·온라인,1
7268,예외,1
7269,엄벌,1
7270,치유·재활,1
7271,지원6,1
7272,실용중심,1
7273,실사구시,1
7274,ai활용능력,1
7275,금융·경제,1
7276,전문가의,1
7277,회화,1
7278,뺑뺑이,1
7279,무상석식과,1
7280,무상중식으로,1
7281,관리형,1
7282,정독실을,1
7283,스터디카페로,1
7284,개조,1
7285,멘토링으로,1
7286,질의응답,1
7287,관리2,1
7288,방학캠프,1
7289,지원3,1
7290,능가하는,1
7291,심화반,1
7292,ebs스타,1
7293,강사가,1
7294,수업하는,1
7295,지급4,1
7296,배운,1
7297,복습,1
7298,숙제,1
7299,피아노,1
7300,태권도,1
7301,악기·1스포츠,1
7302,제공5,1
7303,숨막히는,1
7304,횟수,1
7305,재량권,1
7306,미실시,1
7307,허용6,1
7308,정장형,1
7309,세탁,1
7310,편하고,1
7311,활동성,1
7312,학생·학부모가,1
7313,디자인을,1
7314,결정하는,1
7315,앞은,1
7316,전역은,1
7317,기회인,1
7318,제한하는,1
7319,깜깜이,1
7320,가고,1
7321,싶어,1
7322,명품학교로,1
7323,교육환경영향평가,1
7324,심의로,1
7325,노후학교를,1
7326,스쿨로,1
7327,재건,1
7328,유연,1
7329,배정권,1
7330,가동2,1
7331,무관,1
7332,ai알고리즘,1
7333,기피학교,1
7334,교사진,1
7335,전진,1
7336,배치4,1
7337,교육환경평가,1
7338,예비,1
7339,사업장은,1
7340,오기나,1
7341,처리5,1
7342,소외지역,1
7343,냉난방,1
7344,교체6,1
7345,허용,1
7346,교권은,1
7347,세우고,1
7348,확립해,1
7349,교권과,1
7350,타인,1
7351,준수,1
7352,명시한,1
7353,의무화2,1
7354,ai활용능력이,1
7355,뛰어난,1
7356,실무사,1
7357,민원인을,1
7358,대면하지,1
7359,학교민원콜센터,1
7360,고소·고발,1
7361,역고발,1
7362,가동3,1
7363,특목고·자사고,1
7364,연계를,1
7365,강화해,1
7366,강화4,1
7367,ai안전망,1
7368,무단,1
7369,침입,1
7370,aicctv,1
7371,위급,1
7372,비명인식,1
7373,ai비상벨,1
7374,관제센터,1
7375,통보,1
7376,잔반,1
7377,채식·친환경,1
7378,고기,1
7379,듬뿍,1
7380,구성으로,1
7381,최고급,1
7382,레시피,1
7383,교육불평등,1
7384,카르텔,1
7385,고시·7세,1
7386,고시로,1
7387,상징되는,1
7388,경쟁을,1
7389,공적으로,1
7390,사립초·국제중,1
7391,외고·자사고로,1
7392,특권교육,1
7393,공론화하고,1
7394,학교서열,1
7395,해소한다,1
7396,유발,1
7397,유아·초등·국제중,1
7398,사립초등학교,1
7399,배점,1
7400,중앙정부와,1
7401,협의·재추진,1
7402,지도·감독권,1
7403,사립초,1
7404,장학행정,1
7405,지도·감독,1
7406,통합하고,1
7407,역량으로,1
7408,내재화하는,1
7409,코디네이터와,1
7410,정책플랫폼을,1
7411,도입해,1
7412,진로·학습을,1
7413,정책플랫폼,1
7414,대응형으로,1
7415,ai·정보,1
7416,배치와,1
7417,연동해,1
7418,재편으로,1
7419,국가·교육청,1
7420,미래자산,1
7421,서울이,1
7422,중1부터,1
7423,적립으로,1
7424,형성하여,1
7425,청소년에게,1
7426,보장한다,1
7427,자본이,1
7428,보험계좌,1
7429,본인,1
7430,저축,1
7431,사용처,1
7432,등록금·창업,1
7433,준비·주거,1
7434,보증금·직업훈련,1
7435,기업·대학·공익재단,1
7436,멘토·인턴십,1
7437,미래자산펀드,1
7438,합산,1
7439,신입,1
7440,억·서울시,1
7441,중복·홍보성,1
7442,감당,1
7443,눈을,1
7444,침해로부터,1
7445,학습공동체를,1
7446,뒷받침한다,1
7447,수립·공개,1
7448,민원처리,1
7449,노출,1
7450,점검·보완,1
7451,교원정책과,1
7452,서울시·법률구조공단,1
7453,과부하,1
7454,해소·공교육,1
7455,완료하고,1
7456,주당,1
7457,시수를,1
7458,정착시킨다,1
7459,ai·정보·기초학력,1
7460,전문성을,1
7461,낮춘다,1
7462,ai·정보·기초학력·미래역량,1
7463,체육·과학,1
7464,가중,1
7465,표준수업시수,1
7466,채용으로,1
7467,수립·시범,1
7468,수업시수,1
7469,교육재정교부금의,1
7470,하드웨어,1
7471,통제에서,1
7472,중심교육행정에서,1
7473,교육역량,1
7474,조직의,1
7475,교육행정혁신,1
7476,공문·보고,1
7477,자율예산,1
7478,통제기관에서,1
7479,지원기관으로,1
7480,조직진단,1
7481,행정혁신,1
7482,조직체계,1
7483,전시성·중복사업,1
7484,효율화에,1
7485,행정시스템,1
7486,교육과정·평가,1
7487,암기교육을,1
7488,질문·탐구,1
7489,평가의,1
7490,일체화를,1
7491,교실수업,1
7492,문해력·토론·서논술,1
7493,미래사회에,1
7494,교육과정·평가혁신,1
7495,프로젝트·탐구형,1
7496,수행평가·서논술형,1
7497,완화를,1
7498,독서·토론·문해력,1
7499,연구학교,1
7500,일체화,1
7501,교원연수·연구학교,1
7502,이기는,1
7503,인간교육,1
7504,인간을,1
7505,통제하고,1
7506,질문·사고력,1
7507,ai대응교육,1
7508,스마트기기·ai교육,1
7509,ai윤리·문해력,1
7510,ai·미래교육,1
7511,민간·대학·연구기관,1
7512,아동·청소년의,1
7513,통학·문화·진로활동,1
7514,사회·문화,1
7515,통학·방과후·진로체험,1
7516,문화·체육·진로활동과,1
7517,재정추계,1
7518,대상별,1
7519,공동재정,1
7520,교육복지·청소년,1
7521,왜곡하지,1
7522,수업·평가제도,1
7523,완성되는,1
7524,평가체계,1
7525,협의회를,1
7526,수업·평가·사교육에,1
7527,미치는,1
7528,교사·학부모·전문가·학생이,1
7529,과정중심,1
7530,고교학점제와,1
7531,완결형,1
7532,협의회와,1
7533,제도개선,1
7534,입시영향,1
7535,학교현장중심정책,1
7536,입시개선,1
7537,정책연구·진학지원,1
7538,정책연구사업,1
7539,탐험대,1
7540,ces행사,1
7541,현지,1
7542,국제감각,1
7543,학문,1
7544,의욕,1
7545,마인드,1
7546,tf설치,1
7547,구체화,1
7548,현실로,1
7549,연결할,1
7550,감각과,1
7551,시민으로서의,1
7552,시야를,1
7553,키웁니다,1
7554,공부의,1
7555,목적이,1
7556,분명해질,1
7557,동기도,1
7558,높아집니다,1
7559,유출,1
7560,학습종합센터,1
7561,독서교육시스템,1
7562,입시에,1
7563,기초부터,1
7564,심화까지,1
7565,다양하고,1
7566,매력적인,1
7567,실무형,1
7568,창업까지,1
7569,지침,1
7570,산업기관과,1
7571,디지털융합센터,1
7572,핵심과제,1
7573,양성체계,1
7574,빛나야,1
7575,산다,1
7576,성장해야,1
7577,성장한다,1
7578,연수로,1
7579,수석교사제,1
7580,포상,1
7581,지급하고,1
7582,재구조화·중앙정부,1
7583,지원·지자체,1
7584,마련해,1
7585,추진되며,1
7586,방과후·캠프,1
7587,임기내1단계,1
7588,조사·부지,1
7589,선정·기본계획,1
7590,수립2단계,1
7591,조치원,1
7592,유휴부지·복컴·학교시설,1
7593,운영3단계,1
7594,방과후·주말·방학캠프,1
