keyword,count,pledgeCount,candidateCount,candidateRate,countPerCandidate,score,electedCount,electedPledgeCount,electedCandidateCount,nonElectedCount,nonElectedPledgeCount,nonElectedCandidateCount
개편,148,121,104,0.1628,0.2316,9.3108,55,46,38,93,75,66
지자체,144,127,99,0.1549,0.2254,9.3098,55,49,40,89,78,59
시니어,104,62,58,0.0908,0.1628,9.3038,54,28,25,50,34,33
교통망,154,120,113,0.1768,0.241,9.3029,64,52,49,90,68,64
농민,88,48,45,0.0704,0.1377,9.3016,11,10,10,77,38,35
잇는,151,132,109,0.1706,0.2363,9.3015,69,60,50,82,72,59
해양,93,60,49,0.0767,0.1455,9.2997,35,21,16,58,39,33
지원금,132,108,86,0.1346,0.2066,9.2963,46,39,33,86,69,53
협의체,146,118,103,0.1612,0.2285,9.2953,50,45,40,96,73,63
수출,100,56,55,0.0861,0.1565,9.294,56,26,26,44,30,29
공원,145,111,102,0.1596,0.2269,9.2924,59,44,41,86,67,61
데이터센터,85,46,43,0.0673,0.133,9.2922,25,17,16,60,29,27
강원랜드,22,9,4,0.0063,0.0344,9.2894,14,6,3,8,3,1
상생,126,93,80,0.1252,0.1972,9.2887,36,31,27,90,62,53
예술,122,83,76,0.1189,0.1909,9.2858,47,33,32,75,50,44
행정절차,121,99,75,0.1174,0.1894,9.2853,60,44,30,61,55,45
신재생에너지,86,49,44,0.0689,0.1346,9.2849,40,23,19,46,26,25
드론,103,67,58,0.0908,0.1612,9.2847,50,32,28,53,35,30
모든,141,115,98,0.1534,0.2207,9.2811,33,26,26,108,89,72
자립,136,101,92,0.144,0.2128,9.2797,50,34,30,86,67,62
일부,148,130,108,0.169,0.2316,9.2736,35,33,28,113,97,80
취업,133,94,89,0.1393,0.2081,9.2732,55,37,35,78,57,54
자본,124,109,79,0.1236,0.1941,9.2725,40,38,26,84,71,53
대전환,124,103,79,0.1236,0.1941,9.2725,58,50,37,66,53,42
보육,123,78,78,0.1221,0.1925,9.2715,58,35,35,65,43,43
대형,137,101,94,0.1471,0.2144,9.2707,57,41,39,80,60,55
가능,122,102,77,0.1205,0.1909,9.2707,48,41,31,74,61,46
협력체계,120,105,75,0.1174,0.1878,9.2694,62,56,39,58,49,36
본격,140,137,98,0.1534,0.2191,9.2679,57,56,40,83,81,58
인프라,1075,737,397,0.6213,1.6823,9.2674,482,323,171,593,414,226
숙박,132,95,89,0.1393,0.2066,9.259,44,30,29,88,65,60
비예산,60,51,26,0.0407,0.0939,9.259,35,26,12,25,25,14
대기업,107,75,63,0.0986,0.1674,9.2561,45,34,28,62,41,35
대가야,17,5,2,0.0031,0.0266,9.2531,10,4,1,7,1,1
스타트업,112,75,68,0.1064,0.1753,9.2521,46,33,29,66,42,39
학생,115,77,71,0.1111,0.18,9.2518,45,29,26,70,48,45
도서관,114,75,70,0.1095,0.1784,9.2517,59,35,32,55,40,38
소통,127,97,84,0.1315,0.1987,9.2492,59,45,43,68,52,41
균형발전,125,94,82,0.1283,0.1956,9.2458,50,38,33,75,56,49
사회적,124,97,81,0.1268,0.1941,9.2443,53,43,34,71,54,47
안정적,142,124,103,0.1612,0.2222,9.2439,74,65,52,68,59,51
기본사회,64,33,29,0.0454,0.1002,9.2438,50,23,20,14,10,9
일상,123,97,80,0.1252,0.1925,9.2428,67,52,41,56,45,39
다양한,130,107,88,0.1377,0.2034,9.2425,51,40,33,79,67,55
개설,120,84,77,0.1205,0.1878,9.2391,42,34,31,78,50,46
근거,117,102,74,0.1158,0.1831,9.2364,43,35,26,74,67,48
공무원,110,71,67,0.1049,0.1721,9.2349,41,29,28,69,42,39
전남,65,46,30,0.0469,0.1017,9.2291,15,12,8,50,34,22
지원체계,128,112,87,0.1362,0.2003,9.2257,56,50,38,72,62,49
국가철도망,120,79,78,0.1221,0.1878,9.2244,55,38,37,65,41,41
주택,126,92,85,0.133,0.1972,9.2212,46,37,34,80,55,51
분석,125,101,84,0.1315,0.1956,9.2192,46,36,31,79,65,53
도시재생,125,91,84,0.1315,0.1956,9.2192,42,32,30,83,59,54
문화예술,111,73,69,0.108,0.1737,9.2172,47,30,28,64,43,41
통합특별시,40,26,14,0.0219,0.0626,9.2128,20,11,7,20,15,7
도시철,74,39,37,0.0579,0.1158,9.2107,41,20,19,33,19,18
미래형,134,109,96,0.1502,0.2097,9.2075,60,48,42,74,61,54
순위,33,23,10,0.0156,0.0516,9.2074,25,15,6,8,8,4
연구,116,80,75,0.1174,0.1815,9.2044,46,29,28,70,51,47
체결,124,102,84,0.1315,0.1941,9.204,38,32,27,86,70,57
도모,129,118,90,0.1408,0.2019,9.2039,68,61,44,61,57,46
결합된,128,114,89,0.1393,0.2003,9.2012,52,48,39,76,66,50
최고,128,105,89,0.1393,0.2003,9.2012,54,47,40,74,58,49
일대,121,98,81,0.1268,0.1894,9.1978,53,41,35,68,57,46
현대화,126,96,87,0.1362,0.1972,9.196,69,52,46,57,44,41
서남권,43,27,16,0.025,0.0673,9.1956,21,14,11,22,13,5
대하여서,14,5,1,0.0016,0.0219,9.1932,0,0,0,14,5,1
적용,124,104,85,0.133,0.1941,9.191,49,40,35,75,64,50
자연,116,83,76,0.1189,0.1815,9.1892,53,38,33,63,45,43
결정,115,97,75,0.1174,0.18,9.1879,35,33,27,80,64,48
김천역,19,5,3,0.0047,0.0297,9.1852,1,1,1,18,4,2
컨설팅,120,88,81,0.1268,0.1878,9.182,53,40,36,67,48,45
사람,119,93,80,0.1252,0.1862,9.18,51,41,32,68,52,48
자원,132,108,96,0.1502,0.2066,9.1795,53,44,37,79,64,59
노인,128,95,91,0.1424,0.2003,9.1777,40,31,29,88,64,62
트램,62,30,29,0.0454,0.097,9.1746,17,9,9,45,21,20
예방,125,94,88,0.1377,0.1956,9.1687,67,49,46,58,45,42
인근,134,120,100,0.1565,0.2097,9.1661,46,42,37,88,78,63
직속,124,105,87,0.1362,0.1941,9.1659,49,38,33,75,67,54
중구형,27,17,7,0.011,0.0423,9.1635,7,5,2,20,12,5
극대화,133,123,99,0.1549,0.2081,9.1623,55,50,38,78,73,61
상시,126,101,90,0.1408,0.1972,9.1598,46,41,37,80,60,53
대폭,131,116,97,0.1518,0.205,9.1548,53,44,39,78,72,58
생활밀착형,112,90,74,0.1158,0.1753,9.1526,62,46,35,50,44,39
혁신도시,64,36,31,0.0485,0.1002,9.1491,26,14,12,38,22,19
시간,108,83,70,0.1095,0.169,9.1472,41,31,23,67,52,47
신혼부부,108,74,70,0.1095,0.169,9.1472,39,31,30,69,43,40
환원,105,75,67,0.1049,0.1643,9.1446,32,26,25,73,49,42
권역,98,69,60,0.0939,0.1534,9.1439,33,28,24,65,41,36
공연,120,89,84,0.1315,0.1878,9.142,53,33,32,67,56,52
무료화,69,37,35,0.0548,0.108,9.1401,21,10,9,48,27,26
행정통합,42,18,16,0.025,0.0657,9.1398,19,8,8,23,10,8
보호,119,98,83,0.1299,0.1862,9.1392,26,21,20,93,77,63
온라인,129,102,96,0.1502,0.2019,9.1367,42,36,34,87,66,62
취약계층,133,110,102,0.1596,0.2081,9.1324,64,55,48,69,55,54
지역상권,108,83,71,0.1111,0.169,9.1306,44,35,33,64,48,38
청년창업,107,81,70,0.1095,0.1674,9.1293,42,37,35,65,44,35
실증,96,68,59,0.0923,0.1502,9.1241,51,35,30,45,33,29
이를,84,67,48,0.0751,0.1315,9.1206,36,24,14,48,43,34
출퇴근,109,76,73,0.1142,0.1706,9.1161,40,29,26,69,47,47
계획수립,52,45,23,0.036,0.0814,9.1153,42,35,20,10,10,3
랜드마크,118,91,84,0.1315,0.1847,9.1102,36,29,28,82,62,56
결합,113,96,78,0.1221,0.1768,9.1098,47,40,31,66,56,47
기업유치,99,73,63,0.0986,0.1549,9.104,45,34,29,54,39,34
참여하,126,113,95,0.1487,0.1972,9.1036,61,56,47,65,57,48
군정,60,33,29,0.0454,0.0939,9.1031,17,11,11,43,22,18
순환,110,83,75,0.1174,0.1721,9.1027,45,30,27,65,53,48
새로운,125,107,94,0.1471,0.1956,9.0995,38,33,32,87,74,62
특화단지,82,50,47,0.0736,0.1283,9.0993,28,19,18,54,31,29
확산,114,94,80,0.1252,0.1784,9.0983,62,50,40,52,44,40
공동체,113,88,79,0.1236,0.1768,9.0956,44,36,32,69,52,47
보급,106,85,71,0.1111,0.1659,9.0946,45,37,33,61,48,38
활동,123,107,92,0.144,0.1925,9.0916,54,44,36,69,63,56
안전한,118,92,86,0.1346,0.1847,9.0848,48,41,40,70,51,46
민간자본,90,86,55,0.0861,0.1408,9.084,57,55,31,33,31,24
거버넌스,90,76,55,0.0861,0.1408,9.084,40,38,27,50,38,28
넘어,121,110,90,0.1408,0.1894,9.0838,57,55,41,64,55,49
보상,91,63,56,0.0876,0.1424,9.0833,29,21,18,62,42,38
선박,41,18,16,0.025,0.0642,9.0826,22,6,5,19,12,11
단위,117,102,85,0.133,0.1831,9.0813,47,41,34,70,61,51
마케팅,107,83,73,0.1142,0.1674,9.0806,36,30,29,71,53,44
체육시설,107,76,73,0.1142,0.1674,9.0806,50,38,36,57,38,37
기본,116,103,84,0.1315,0.1815,9.0779,44,40,37,72,63,47
조직,115,91,83,0.1299,0.18,9.0745,65,46,40,50,45,43
누구나,120,104,90,0.1408,0.1878,9.0683,62,53,45,58,51,45
정상화,69,39,37,0.0579,0.108,9.0635,18,10,10,51,29,27
지역업체,26,7,7,0.011,0.0407,9.0635,21,3,3,5,4,4
획기적,130,121,105,0.1643,0.2034,9.0619,53,50,42,77,71,63
배치,115,102,84,0.1315,0.18,9.0615,50,43,35,65,59,49
농업인,93,63,59,0.0923,0.1455,9.0614,35,30,29,58,33,30
집행,92,79,58,0.0908,0.144,9.0612,38,30,19,54,49,39
강원,36,28,13,0.0203,0.0563,9.0609,14,8,4,22,20,9
상담,105,81,72,0.1127,0.1643,9.0601,39,28,23,66,53,49
피해,70,38,38,0.0595,0.1095,9.0574,19,12,12,51,26,26
축산,56,29,27,0.0423,0.0876,9.0528,27,14,13,29,15,14
혜택,116,99,86,0.1346,0.1815,9.0526,38,32,27,78,67,59
대회,79,47,46,0.072,0.1236,9.0516,28,17,17,51,30,29
커뮤니티,100,77,67,0.1049,0.1565,9.0498,46,35,32,54,42,35
소아,82,49,49,0.0767,0.1283,9.0449,35,21,21,47,28,28
아닌,117,100,88,0.1377,0.1831,9.0444,29,27,25,88,73,63
민관,110,104,79,0.1236,0.1721,9.0443,46,43,32,64,61,47
먹거리,124,102,98,0.1534,0.1941,9.0423,51,44,42,73,58,56
주민들,84,61,51,0.0798,0.1315,9.042,33,29,22,51,32,29
광역교통,84,55,51,0.0798,0.1315,9.042,30,20,19,54,35,32
필수,104,80,72,0.1127,0.1628,9.0417,28,22,20,76,58,52
필요한,94,79,61,0.0955,0.1471,9.0416,27,23,19,67,56,42
민자유치,67,63,36,0.0563,0.1049,9.0391,32,29,19,35,34,17
네트워크,106,90,75,0.1174,0.1659,9.0318,69,57,42,37,33,33
익산역,20,5,4,0.0063,0.0313,9.0198,5,1,1,15,4,3
의견,92,71,60,0.0939,0.144,9.0195,26,24,20,66,47,40
예산확보,59,52,30,0.0469,0.0923,9.0191,34,32,15,25,20,15
mou,86,71,54,0.0845,0.1346,9.0165,24,19,13,62,52,41
가치,126,114,104,0.1628,0.1972,9.0135,54,49,44,72,65,60
초기,115,106,88,0.1377,0.18,9.012,47,43,35,68,63,53
군수,66,44,36,0.0563,0.1033,9.0073,18,11,10,48,33,26
세대,116,98,90,0.1408,0.1815,9.0047,52,42,41,64,56,49
명품,102,81,72,0.1127,0.1596,9.0044,49,34,30,53,47,42
보조금,94,76,63,0.0986,0.1471,9.0026,27,24,21,67,52,42
재정비,93,67,62,0.097,0.1455,9.0009,33,25,23,60,42,39
사계절,93,66,62,0.097,0.1455,9.0009,39,23,21,54,43,41
민생,68,43,38,0.0595,0.1064,8.9967,32,19,18,36,24,20
기회,114,95,88,0.1377,0.1784,8.9955,49,45,40,65,50,48
벨트,85,60,54,0.0845,0.133,8.9932,44,28,23,41,32,31
권한,69,41,39,0.061,0.108,8.9921,25,15,14,44,26,25
해상풍력,57,39,29,0.0454,0.0892,8.9915,30,20,14,27,19,15
저는,27,17,8,0.0125,0.0423,8.9904,10,5,1,17,12,7
처리,96,69,66,0.1033,0.1502,8.9882,34,25,25,62,44,41
불편,109,91,82,0.1283,0.1706,8.9862,47,41,37,62,50,45
찾아,101,79,72,0.1127,0.1581,8.9854,48,37,36,53,42,36
연결하,116,106,92,0.144,0.1815,8.982,40,39,33,76,67,59
포함,111,97,85,0.133,0.1737,8.982,36,30,26,75,67,59
없이,108,98,81,0.1268,0.169,8.982,35,31,26,73,67,55
전액,93,77,63,0.0986,0.1455,8.9816,31,22,20,62,55,43
시민들,72,57,42,0.0657,0.1127,8.9814,16,12,10,56,45,32
농기계,72,43,42,0.0657,0.1127,8.9814,36,20,19,36,23,23
방문,98,75,69,0.108,0.1534,8.9762,34,29,26,64,46,43
매출,97,74,68,0.1064,0.1518,8.9734,36,30,29,61,44,39
원전,42,23,18,0.0282,0.0657,8.9733,8,6,6,34,17,12
국회,96,84,67,0.1049,0.1502,8.9706,35,31,27,61,53,40
중앙부처,78,71,48,0.0751,0.1221,8.9703,47,42,29,31,29,19
재난,78,49,48,0.0751,0.1221,8.9703,38,25,24,40,24,24
생활soc,83,66,53,0.0829,0.1299,8.9691,39,32,23,44,34,30
고부가가치,94,77,65,0.1017,0.1471,8.9653,46,37,30,48,40,35
구축계획,93,66,64,0.1002,0.1455,8.9628,44,29,28,49,37,36
또한,55,46,28,0.0438,0.0861,8.9624,20,14,9,35,32,19
유치,2252,1045,478,0.748,3.5243,8.9613,882,415,193,1370,630,285
행복한,106,87,80,0.1252,0.1659,8.9601,55,43,39,51,44,41
거리,91,73,62,0.097,0.1424,8.9583,25,23,22,66,50,40
참여형,108,95,83,0.1299,0.169,8.9557,42,39,36,66,56,47
인사,51,26,25,0.0391,0.0798,8.9541,17,7,7,34,19,18
종합병원,62,34,34,0.0532,0.097,8.9529,18,7,7,44,27,27
편의,110,94,86,0.1346,0.1721,8.9525,46,42,38,64,52,48
공유,104,90,78,0.1221,0.1628,8.9516,45,37,31,59,53,47
일자리,1187,632,426,0.6667,1.8576,8.9507,524,270,175,663,362,251
홍보,100,86,73,0.1142,0.1565,8.9506,38,30,28,62,56,45
방지,112,101,89,0.1393,0.1753,8.9505,33,32,30,79,69,59
무료,94,72,66,0.1033,0.1471,8.9473,29,23,22,65,49,44
수렴,82,70,53,0.0829,0.1283,8.9449,26,25,18,56,45,35
법률,82,67,53,0.0829,0.1283,8.9449,17,17,15,65,50,38
아파트,76,52,47,0.0736,0.1189,8.9448,32,25,22,44,27,25
개발사업,78,57,49,0.0767,0.1221,8.9438,37,24,19,41,33,30
출자,64,39,36,0.0563,0.1002,8.9424,37,19,17,27,20,19
국제,97,75,70,0.1095,0.1518,8.9398,37,28,27,60,47,43
탄소중립,91,67,63,0.0986,0.1424,8.9391,40,28,26,51,39,37
관광벨트,91,66,63,0.0986,0.1424,8.9391,38,29,28,53,37,35
공영주차장,90,68,62,0.097,0.1408,8.9366,42,33,29,48,35,33
재투자,89,80,61,0.0955,0.1393,8.9342,23,20,17,66,60,44
소부장,53,29,27,0.0423,0.0829,8.9318,12,10,10,41,19,17
가정,94,72,67,0.1049,0.1471,8.9297,40,32,31,54,40,36
무상교통,23,6,6,0.0094,0.036,8.929,5,1,1,18,5,5
구조조정,86,81,58,0.0908,0.1346,8.9279,32,29,17,54,52,41
지방,86,65,58,0.0908,0.1346,8.9279,30,22,22,56,43,36
시내버스,69,42,41,0.0642,0.108,8.9254,19,13,13,50,29,28
효율화,107,100,84,0.1315,0.1674,8.9253,31,28,22,76,72,62
판매,83,59,55,0.0861,0.1299,8.9228,16,14,14,67,45,41
키우기,113,99,93,0.1455,0.1768,8.922,59,51,46,54,48,47
진로,72,46,44,0.0689,0.1127,8.9201,30,21,21,42,25,23
관광도시,96,73,70,0.1095,0.1502,8.9198,38,25,24,58,48,46
특별교부세,80,73,52,0.0814,0.1252,8.9194,37,35,22,43,38,30
로컬푸드,73,50,45,0.0704,0.1142,8.9191,27,20,17,46,30,28
제조,76,51,48,0.0751,0.1189,8.9177,26,18,18,50,33,30
입지,89,73,62,0.097,0.1393,8.9147,33,30,26,56,43,36
협동조합,62,39,35,0.0548,0.097,8.9135,22,14,13,40,25,22
하나,98,82,73,0.1142,0.1534,8.9118,48,35,31,50,47,42
각종,86,74,59,0.0923,0.1346,8.907,30,25,23,56,49,36
여가,91,68,65,0.1017,0.1424,8.9021,52,35,33,39,33,32
공공시설,99,81,75,0.1174,0.1549,8.901,37,31,29,62,50,46
배정,83,73,56,0.0876,0.1299,8.9006,32,27,19,51,46,37
과정,95,78,70,0.1095,0.1487,8.8996,41,31,29,54,47,41
특히,57,46,31,0.0485,0.0892,8.8993,10,9,7,47,37,24
산림,57,34,31,0.0485,0.0892,8.8993,23,12,10,34,22,21
입주,89,70,63,0.0986,0.1393,8.8957,32,27,25,57,43,38
교통약자,69,44,42,0.0657,0.108,8.8936,25,16,15,44,28,27
교육청,88,63,62,0.097,0.1377,8.8926,32,23,22,56,40,40
지리산,26,12,8,0.0125,0.0407,8.8923,20,8,4,6,4,4
협력사업,74,72,47,0.0736,0.1158,8.8906,28,27,15,46,45,32
학습,73,50,46,0.072,0.1142,8.8906,31,20,19,42,30,27
균형,101,86,79,0.1236,0.1581,8.882,40,36,35,61,50,44
어린이병원,32,12,12,0.0188,0.0501,8.8819,18,7,7,14,5,5
자금,98,82,75,0.1174,0.1534,8.8816,43,35,31,55,47,44
단순,90,87,65,0.1017,0.1408,8.8806,36,36,28,54,51,37
국방,39,19,17,0.0266,0.061,8.8797,27,9,8,12,10,9
아라가야,15,2,2,0.0031,0.0235,8.876,4,1,1,11,1,1
문화관광,81,59,55,0.0861,0.1268,8.8743,41,31,29,40,28,26
동별,64,45,38,0.0595,0.1002,8.8698,21,17,16,43,28,22
통과,78,60,52,0.0814,0.1221,8.8686,27,23,20,51,37,32
반값,65,44,39,0.061,0.1017,8.8676,14,12,12,51,32,27
부모,77,52,51,0.0798,0.1205,8.8671,34,22,21,43,30,30
공백,91,72,67,0.1049,0.1424,8.8668,37,29,28,54,43,39
철도망,76,51,50,0.0782,0.1189,8.8657,29,21,21,47,30,29
현안,49,32,25,0.0391,0.0767,8.8652,29,15,11,20,17,14
지출,44,38,21,0.0329,0.0689,8.8651,11,11,7,33,27,14
상황,85,75,60,0.0939,0.133,8.8637,27,26,23,58,49,37
청년들,74,49,48,0.0751,0.1158,8.8637,32,20,20,42,29,28
법적,73,63,47,0.0736,0.1142,8.863,20,17,15,53,46,32
관광지,90,71,66,0.1033,0.1408,8.8628,32,27,27,58,44,39
중장년,72,48,46,0.072,0.1127,8.8625,37,24,23,35,24,23
노량진,17,7,3,0.0047,0.0266,8.8622,4,1,1,13,6,2
실질적,97,88,75,0.1174,0.1518,8.8619,51,43,35,46,45,40
본사,40,24,18,0.0282,0.0626,8.8597,15,11,6,25,13,12
경제적,99,86,78,0.1221,0.1549,8.8578,38,34,29,61,52,49
공동주택,57,33,32,0.0501,0.0892,8.856,23,16,16,34,17,16
지원센터,82,61,57,0.0892,0.1283,8.8549,34,24,23,48,37,34
고용,81,62,56,0.0876,0.1268,8.8522,35,24,22,46,38,34
신축,91,75,68,0.1064,0.1424,8.8497,50,41,35,41,34,33
청사,51,28,27,0.0423,0.0798,8.8473,24,15,15,27,13,12
근로자,78,60,53,0.0829,0.1221,8.8449,35,29,25,43,31,28
환승,78,55,53,0.0829,0.1221,8.8449,25,18,16,53,37,37
이익,77,56,52,0.0814,0.1205,8.8428,29,23,22,48,33,30
촘촘한,96,80,75,0.1174,0.1502,8.8421,51,41,37,45,39,38
점검,75,66,50,0.0782,0.1174,8.8391,26,20,14,49,46,36
브랜드화,92,77,70,0.1095,0.144,8.8377,38,32,29,54,45,41
행정수,27,11,9,0.0141,0.0423,8.8373,6,2,2,21,9,7
전체,100,89,81,0.1268,0.1565,8.8361,36,30,29,64,59,52
신산업,73,59,48,0.0751,0.1142,8.8361,38,31,25,35,28,23
조속,72,60,47,0.0736,0.1127,8.8349,42,31,23,30,29,24
원칙,71,57,46,0.072,0.1111,8.834,23,21,16,48,36,30
지역사회,91,76,69,0.108,0.1424,8.833,53,40,34,38,36,35
소규모,87,73,64,0.1002,0.1362,8.8327,31,25,23,56,48,41
운용,68,55,43,0.0673,0.1064,8.8327,28,25,22,40,30,21
출범,68,55,43,0.0673,0.1064,8.8327,26,20,17,42,35,26
개시,81,77,57,0.0892,0.1268,8.8306,29,27,18,52,50,39
재편,81,73,57,0.0892,0.1268,8.8306,24,23,19,57,50,38
교통체계,84,64,61,0.0955,0.1315,8.8207,32,23,22,52,41,39
이에,38,33,17,0.0266,0.0595,8.8188,4,3,2,34,30,15
상업,91,78,70,0.1095,0.1424,8.8166,41,34,30,50,44,40
긴급,91,76,70,0.1095,0.1424,8.8166,36,28,24,55,48,46
협업,76,66,52,0.0814,0.1189,8.8166,44,37,29,32,29,23
변경,75,61,51,0.0798,0.1174,8.8142,39,30,25,36,31,26
업무,75,55,51,0.0798,0.1174,8.8142,26,21,20,49,34,31
육아,75,53,51,0.0798,0.1174,8.8142,36,25,23,39,28,28
1인가구,43,23,21,0.0329,0.0673,8.8128,17,9,8,26,14,13
지속적,58,49,34,0.0532,0.0908,8.8111,23,18,13,35,31,21
침례병원,22,6,6,0.0094,0.0344,8.8094,6,2,2,16,4,4
실시간,89,74,68,0.1064,0.1393,8.8067,31,27,24,58,47,44
경영,80,62,57,0.0892,0.1252,8.806,41,32,29,39,30,28
기본구상,69,58,45,0.0704,0.108,8.8039,24,22,18,45,36,27
대학생,67,44,43,0.0673,0.1049,8.8023,30,16,16,37,28,27
민간기업,66,58,42,0.0657,0.1033,8.8019,30,27,17,36,31,25
건강한,66,45,42,0.0657,0.1033,8.8019,35,23,21,31,22,21
택시,64,41,40,0.0626,0.1002,8.8019,25,19,19,39,22,21
채용,88,70,67,0.1049,0.1377,8.8018,28,22,21,60,48,46
동행,77,61,54,0.0845,0.1205,8.796,39,32,29,38,29,25
누적,25,12,8,0.0125,0.0391,8.7904,8,5,4,17,7,4
서울대,25,10,8,0.0125,0.0391,8.7904,3,2,2,22,8,6
분담,75,72,52,0.0814,0.1174,8.79,29,27,17,46,45,35
운행,75,57,52,0.0814,0.1174,8.79,23,18,18,52,39,34
항만,53,38,30,0.0469,0.0829,8.787,18,15,10,35,23,20
농협,53,33,30,0.0469,0.0829,8.787,18,11,10,35,22,20
결과,80,65,58,0.0908,0.1252,8.785,19,16,15,61,49,43
가장,72,58,49,0.0767,0.1127,8.7822,24,20,17,48,38,32
교육부,87,72,67,0.1049,0.1362,8.7796,31,25,25,56,47,42
안정화,78,72,56,0.0876,0.1221,8.7773,29,25,18,49,47,38
문화체육관광부,96,92,80,0.1252,0.1502,8.7719,32,29,26,64,63,54
지하철,66,45,43,0.0673,0.1033,8.7714,31,21,21,35,24,22
국가산단,59,41,36,0.0563,0.0923,8.7709,10,10,10,49,31,26
공공형,76,59,54,0.0845,0.1189,8.77,29,26,25,47,33,29
무장애,63,41,40,0.0626,0.0986,8.7692,40,23,23,23,18,17
백제,20,6,5,0.0078,0.0313,8.7658,3,2,2,17,4,3
농어민,48,30,26,0.0407,0.0751,8.7656,16,10,10,32,20,16
환경부,80,70,59,0.0923,0.1252,8.7645,15,15,13,65,55,46
쉼터,73,57,51,0.0798,0.1142,8.7599,34,25,23,39,32,28
정주여건,83,71,63,0.0986,0.1299,8.7593,45,39,35,38,32,28
힐링,83,68,63,0.0986,0.1299,8.7593,41,33,30,42,35,33
주민자치회,42,22,21,0.0329,0.0657,8.7592,19,11,10,23,11,11
사전,89,80,71,0.1111,0.1393,8.7578,35,30,27,54,50,44
구도심,37,20,17,0.0266,0.0579,8.7562,17,10,9,20,10,8
개발이익,50,36,28,0.0438,0.0782,8.7542,25,16,13,25,20,15
평생교육,50,28,28,0.0438,0.0782,8.7542,24,11,11,26,17,17
책임,77,62,56,0.0876,0.1205,8.7517,18,15,12,59,47,44
재배치,51,31,29,0.0454,0.0798,8.7497,17,10,10,34,21,19
자전거,69,49,47,0.0736,0.108,8.7485,21,18,16,48,31,31
실시설계,76,71,55,0.0861,0.1189,8.7476,33,31,22,43,40,33
연구기관,68,52,46,0.072,0.1064,8.7461,30,23,22,38,29,24
연금,52,31,30,0.0469,0.0814,8.7459,10,9,9,42,22,21
행안부,65,56,43,0.0673,0.1017,8.74,16,14,13,49,42,30
국내,74,63,53,0.0829,0.1158,8.7397,28,22,20,46,41,33
예정,63,53,41,0.0642,0.0986,8.7371,25,20,17,38,33,24
자영업자,57,35,35,0.0548,0.0892,8.7356,25,13,13,32,22,22
응급의료,61,40,39,0.061,0.0955,8.7353,22,14,14,39,26,25
캠퍼스,58,37,36,0.0563,0.0908,8.7349,17,13,13,41,24,23
동부권,45,29,24,0.0376,0.0704,8.7318,21,16,12,24,13,12
국민,34,21,15,0.0235,0.0532,8.7266,4,4,4,30,17,11
생활환경,70,52,49,0.0767,0.1095,8.7253,35,25,25,35,27,24
기대,46,42,25,0.0391,0.072,8.725,12,11,8,34,31,17
다시,86,76,69,0.108,0.1346,8.7238,26,24,22,60,52,47
분산,75,70,55,0.0861,0.1174,8.7213,35,33,27,40,37,28
중심도시,79,67,60,0.0939,0.1236,8.7198,32,28,25,47,39,35
사회,74,60,54,0.0845,0.1158,8.7169,32,27,23,42,33,31
무상,67,52,46,0.072,0.1049,8.7159,14,13,11,53,39,35
줄이고,78,70,59,0.0923,0.1221,8.7147,15,14,13,63,56,46
피지컬,40,26,20,0.0313,0.0626,8.7147,20,13,9,20,13,11
리조트,48,30,27,0.0423,0.0751,8.7142,17,11,11,31,19,16
주거환경,73,56,53,0.0829,0.1142,8.7125,34,23,22,39,33,31
유출,89,84,74,0.1158,0.1393,8.712,32,30,28,57,54,46
전역,77,69,58,0.0908,0.1205,8.7096,21,20,17,56,49,41
자동,50,34,29,0.0454,0.0782,8.7067,10,10,10,40,24,19
계약,50,31,29,0.0454,0.0782,8.7067,9,7,7,41,24,22
행정안전부,71,65,51,0.0798,0.1111,8.7042,40,37,26,31,28,25
어린이집,82,67,65,0.1017,0.1283,8.6995,41,35,33,41,32,32
형성,75,64,56,0.0876,0.1174,8.6995,37,30,28,38,34,28
기후위기,55,38,34,0.0532,0.0861,8.6984,35,21,18,20,17,16
위탁,57,41,36,0.0563,0.0892,8.6983,17,13,13,40,28,23
민생경제,56,36,35,0.0548,0.0876,8.6981,25,16,16,31,20,19
고도제한,31,13,13,0.0203,0.0485,8.6966,14,5,5,17,8,8
키즈카페,42,24,22,0.0344,0.0657,8.6956,24,14,12,18,10,10
그린,42,23,22,0.0344,0.0657,8.6956,22,12,12,20,11,10
휴식,78,66,60,0.0939,0.1221,8.6948,24,18,17,54,48,43
중심지,74,62,55,0.0861,0.1158,8.6946,28,22,20,46,40,35
광역교통망,81,66,64,0.1002,0.1268,8.6934,35,31,30,46,35,34
역량,86,75,71,0.1111,0.1346,8.6919,38,31,28,48,44,43
만들기,73,60,54,0.0845,0.1142,8.6898,26,21,19,47,39,35
감소,80,70,63,0.0986,0.1252,8.6874,27,25,23,53,45,40
동성,16,5,3,0.0047,0.025,8.6869,7,1,1,9,4,2
제주,21,15,6,0.0094,0.0329,8.6845,4,3,1,17,12,5
정보,76,64,58,0.0908,0.1189,8.6838,36,27,23,40,37,35
경관,71,55,52,0.0814,0.1111,8.6803,34,26,25,37,29,27
별도,64,56,44,0.0689,0.1002,8.6788,21,19,15,43,37,29
결합한,84,80,69,0.108,0.1315,8.6784,34,31,28,50,49,41
긴밀한,45,41,25,0.0391,0.0704,8.6762,17,16,12,28,25,13
