keyword,count,pledgeCount,candidateCount,candidateRate,countPerCandidate,score,electedCount,electedPledgeCount,electedCandidateCount,nonElectedCount,nonElectedPledgeCount,nonElectedCandidateCount
중앙투자심사 통과,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
중장년층 일자리,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
중점 투자,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
중증 응급,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
증대 경제,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
증대 양질,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
증대 유도,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
증대 지역소멸,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지구단위계획 변경,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지급 가구당,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지급 경제,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지급 규모,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지급 인구,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지급 지속,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지급 최대,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지낼 있는,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지리적 이점,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지방비 도로,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지방비 분담,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지방비 유치,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지방비 일반회계,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지방세 수입,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지방소멸대응기금 매칭,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지방소멸대응기금 청년,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지방정원 등록,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지상 연면적,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지속 복지,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지속 비예산,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지속 서울시,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지속 정부,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지속 확충,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지속가능한 균형발전,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지속가능한 지역공동체,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역경제 관광객,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역경제 농촌,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역경제 살릴,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지역경제 소비,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역경제 순환,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지역경제 첨단,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지역경제 파급효,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지역경제 환류,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지역경제활성화 도모,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역기업 취업,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지역내 소비,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역내 총생산,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역발전 도모,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지역별 맞춤형,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역별 차등,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지역별 특성,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역사랑상품권 지급,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역산업 맞춤형,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역산업 육성,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지역상권 소상공인,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
지역상권 전통시장,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역상권 회복,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역소멸 극복,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역소멸 대응기금,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역순환경제 구현,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지역에서 배우고,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지역화폐 골목상권,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지역화폐 상권,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지역화폐 인센티브,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지역화폐 지역경제,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지연 최소화,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지원단 구성,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지원단 설치,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지원사업 농산물,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지원사업 반영,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지원사업 보건복지부,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지원사업 연계한,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지원사업 유치,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지원사업 통합,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지원사업 특별교부세,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지원센터 건립,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지원체계 청년,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지자체 연계한,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
지자체 자체,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지자체 주도,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지자체 협력하여,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지정 개발계획,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지정 공모,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지정 국가정원,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지정 민간,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지정 부지,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지정 분산에너지,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지정 육성,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지정 이내,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지정 중앙정부,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지정 추진하고,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지정 추진하여,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
지정 행정,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지정 ai,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지하 공간,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
지하철 사각지대,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지하화 동서,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
지하화 상부,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
직매장 설치,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
직속 원스톱,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
직업 훈련,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
직접 배당,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
직접 연결,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
직접 연결하,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
직접 제안,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
직접 제안하고,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
직접 찾아,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
직접 책임지,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
직접 챙기,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
직접 체감하,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
직접 협상,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
진단 시스템,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
진로 취업,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
진로 프로그램,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
진로체험 프로그램,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
진료 개시,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
진료 과목,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
진료체계 야간,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
진입 위한,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
진작 지역경제,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
진주 창원,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
진행 위례과천선,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
진행 향후,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
질적 전환,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
집행 과정,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
차량 흐름,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
차별 없이,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
차별화된 관광,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
착공 가시화,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
착공 개통,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
착공 민간투자,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
착공 이후,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
착공 준비,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
착공 중앙정부,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
착공 총사업비,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
착공 gtx,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
착수 산업단지,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
착수 착공,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
참여 플랫폼,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
참여하 열린,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
참여하 청년,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
참여하고 결정하,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
참여하고 수익,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
참여할 있는,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
참여할 있도록,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
참여형 에너지,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
참여형 정원,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
참여형 행정,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
창구 개설,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창업 농업,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
창업 보육,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
창업 산업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창업 생활서비스,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창업 센터,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
창업 인재,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창업 정착지원,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
창업 콘텐츠,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창업 통합,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
창업 투자,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
창업 패키지,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
창업 ai,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창업지원 공간,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
창의 공간,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
창의 인재,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창작 거점,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창출 동시,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
창출 민간,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
창출 스마트,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
창출 에너지,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
창출 이상,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창출 일자리,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창출 첨단,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
창출 협력,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
창출 ai,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
찾아 디지털,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
찾아 복지,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
찾아 상담,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
찾아 의료,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
찾아오 관광도시,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
찾아오 글로벌,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
찾아오 명품,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
채용 기업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
책임지 돌봄,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
책임지 촘촘한,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
책임행정 구현,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
처리 체계,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
천혜 자연환경,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
철강 산업,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
철도 교통,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
철도 단절된,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
철도 물류,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
철도 신설,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
철도 접근성,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
철도 조기,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
철도망 반영,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
철도망 gtx,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
첨단 농기계,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
첨단 산업도시,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
첨단 신산업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
첨단 의료,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
첨단 제조업,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
첨단산업 특화단지,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 고령층,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 공공주택,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 공유,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 관내,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
청년 노인,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
청년 당사자,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년 돌봄,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
청년 디지털,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 머물고,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
청년 모이,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
청년 미래세대,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 배우고,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년 벤처,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 부부,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
청년 살고,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 상인,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년 스마트,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 시니어,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 예술,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 인력,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 인턴십,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
청년 일하고,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년 임대아파트,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 전담,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년 전문인력,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년 정착하,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 정착형,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 지역인재,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 참여하,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 창업자,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 창업지원,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년 친화형,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년 통합,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년 특화,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년 행복주택,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년농 육성사업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년농 정착,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
청년들 선호하,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년들 안에서,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
청년인구 유입,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년일자리 거점,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년창업 공간,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
청년창업 스타트업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청년창업 인큐베이팅,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청년친화도시 지정,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
청사 건립,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청사 부지,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
청사 유치,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청소년 복지,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청소년 활동,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
청정 자연,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체감 안전,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체감 행정,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체감형 생활,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체감형 행정,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체결 인허,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체계 교육,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체계 교육환경,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체계 구축함,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
체계 단계별,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체계 방법,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체계 복지,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체계 서울시,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체계 시범,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체계 야간,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체계 어린,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체계 완비,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체계 전략,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체계 정부,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체계 청소년,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체계 통합,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체계 핵심,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체류 시설,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체류 유도,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체류 인구,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체류시간 증가,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체류형 공간,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체류형 관광거점,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체류형 관광산업,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체류형 문화관광,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체류형 상권,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체류형 콘텐츠,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체류형 프로그램,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체육 공간,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체육 관광,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
체육 여가,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체육 인재,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체육 진로,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체육 프로그램,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체육 활동,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체험 기회,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체험 인프라,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
체험 축제,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
체험할 있는,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
체험형 관광시설,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
초광역 경제권,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
초기 창업,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
촉진 청년,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
촉진지구 지정,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
촘촘한 복지망,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
총사업비 원으,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
총사업비 이상,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
총생산 grdp,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
최고 교육,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
최고 속도,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
최대 교육,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
최대 원의,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
최대 지급,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
최대 청년,3,3,3,0.0047,0.0047,4.8881,3,3,3,0,0,0
최소한 소득,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
최소화 교통,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
최소화 구조,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
최적 노선,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
최적화 시스템,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
최종 결정,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
최종 후보지,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
추가 인센티브,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
추가 지역별,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
추가 확장,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
추진단 신설,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
축구장 테니스장,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
축제 문화행사,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
축제 브랜드화,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
축제 연계한,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
축제 정례화,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
축제 지정,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
축제 통합,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
출범 핵심,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
출자 민간,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
출자 출연,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
출자 출연기관,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
출자금 마중물,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
출퇴근 교통,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
출퇴근 교통난,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
출퇴근 단축,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
출퇴근 배차,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
충남 중앙정부,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
취약 계층,3,3,3,0.0047,0.0047,4.8881,0,0,0,3,3,3
취약계층 복지,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
취약계층 어르신,3,3,3,0.0047,0.0047,4.8881,2,2,2,0,0,0
취약계층 지원사업,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
취약지역 대상,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
취약지역 생활여건,3,3,3,0.0047,0.0047,4.8881,0,0,0,2,2,2
